T,V
294.9083,0.002765233
294.0266,0.0003750202
293.5228,0.0003898708
295.282,0.000330892
294.6507,0.0003404186
296.7102,0.0003188502
295.9121,0.0003222044
300.2547,0.0002775561
298.4546,0.0003123679
292.9627,0.002859167
294.9899,0.002327016
301.1643,0.002519234
300.234,0.002677355
299.0627,0.002607743
295.8169,0.002580089
293.106,0.002576559
292.7867,0.002510841
293.2191,0.002087338
291.4546,0.002706363
291.4793,0.0003175789
291.4524,0.002539055
291.4703,0.0003168643
291.4729,0.000319936
291.4651,0.000319489
291.4613,0.0003219829
291.4591,0.0003215435
291.4774,0.0003031442
291.4675,0.0003027654
291.54,0.0003403088
291.5561,0.0003360707
291.4692,0.002864238
291.4517,0.002690845
291.5133,0.0003401469
291.5298,0.0003358409
291.5132,0.0003207056
291.4958,0.0003204928
291.6533,0.0003215852
291.6191,0.000338103
291.4922,0.0003213078
291.4591,0.002598084
291.4864,0.0003209494
291.4759,0.0003242368
291.4738,0.0003236069
291.4517,0.002737412
291.6245,0.0003215634
291.5875,0.0003379737
291.5395,0.0003592134
291.5229,0.0003589833
291.7917,0.0003229445
291.6868,0.0003424359
291.5132,0.0003410463
291.4642,0.002819575
291.4534,0.002784355
291.4935,0.0003405036
291.488,0.0003464357
291.4776,0.0003458475
291.4507,0.002804122
291.7557,0.000323001
291.6138,0.000342222
291.5663,0.0003415175
291.529,0.0003410935
292.0194,0.0003280998
292.0748,0.0003526674
291.714,0.0003441821
291.588,0.002765719
291.4693,0.002816204
291.4517,0.002850496
291.6018,0.0003432367
291.6359,0.0003488582
291.5781,0.000348105
291.4503,0.002847274
291.9499,0.0003271809
291.8031,0.0003516422
291.8214,0.0003458578
291.6579,0.000344733
293.5923,0.0003434988
292.8696,0.0003460906
293.6791,0.002897307
291.9019,0.002837654
292.5727,0.0003516715
292.204,0.0003515258
291.4964,0.002871337
291.4535,0.002885899
292.4167,0.0003454398
291.4503,0.002826351
292.2499,0.0003691464
292.981,0.0003395444
293.088,0.0003456186
292.569,0.0003438647
297.8387,0.002798666
295.2558,0.002860451
292.5184,0.002877711
291.627,0.002892241
291.4706,0.002883354
291.4549,0.002555517
300.0458,0.002866508
298.9274,0.002882911
297.2095,0.002871836
293.9189,0.002876551
292.1307,0.002889357
291.5812,0.003243017
291.4529,0.002810748
291.4516,0.002665852
291.4523,0.0003200127
291.4524,0.0003136407
291.4538,0.0003202359
291.4536,0.0003139434
291.4505,0.002672069
291.4501,0.002690298
291.4501,0.002739117
291.4501,0.002820234
291.4501,0.002877905
291.4501,0.002748052
291.4503,0.00303615
291.4508,0.002685796
291.4516,0.0002764149
291.4507,0.0001044809
291.4524,0.0002880035
291.4528,0.0001163295
291.4505,0.002677863
291.45,0.00033192
291.45,0.0003369111
291.45,0.0003392562
291.4501,0.002662414
291.45,0.0003174612
291.45,0.0003173683
291.45,0.002672708
291.45,0.002703339
291.45,0.002786789
291.4501,0.002308513
291.4502,0.002784395
291.4501,0.002700619
291.45,0.002655205
291.45,0.00264293
291.45,0.002644656
291.45,0.002635871
291.4501,0.002737601
291.4501,0.0002759887
291.4501,0.0002783183
291.4501,0.0001507372
291.4501,0.0001384513
291.4501,0.002642213
291.4501,0.002662474
291.45,0.002647216
291.45,0.002632541
291.45,0.0003186329
291.45,0.0003182584
291.45,0.002632833
291.45,0.002626314
291.4501,0.002572143
291.4501,0.0003181991
291.4501,0.0003194947
291.4501,0.0003119737
291.4501,0.0003165166
291.4501,0.002568402
291.4501,0.002619327
291.4501,0.002625674
291.45,0.002625241
291.45,0.002631759
291.4501,0.002575071
291.4501,0.002746538
291.4501,0.0003019219
291.4501,0.0003020489
291.4501,0.0003209861
291.4501,0.0003213272
291.4501,0.002459659
291.4501,0.002590694
291.4501,0.002604948
291.4501,0.002616469
291.4501,0.002630766
291.4501,0.002642587
291.4501,0.002758774
291.4501,0.0003323808
291.4501,0.0003164806
291.4501,0.0003161471
291.4501,0.0002951195
291.4501,0.0003176309
291.4501,0.0003176843
291.4501,0.0003378217
291.4501,0.0003379147
291.45,0.002683156
291.4501,0.002592351
291.4501,0.002592705
291.4501,0.002609678
291.4501,0.002629263
291.4501,0.002519906
291.4501,0.002638716
291.4501,0.00030233
291.4501,0.0003219305
291.4501,0.00030231
291.4501,0.0003219128
291.4501,0.0003178197
291.4501,0.000338156
291.4501,0.0003177805
291.4501,0.0003381215
291.45,0.002617924
291.45,0.002605805
291.4501,0.002592389
291.4502,0.002606927
291.4502,0.002629579
291.4501,0.00270901
291.4501,0.002747645
291.4502,0.0003219278
291.4502,0.0003219526
291.4502,0.0003219024
291.4502,0.0003219282
291.45,0.002614668
291.45,0.002615609
291.45,0.000337847
291.45,0.0003378985
291.45,0.002599175
291.4501,0.002608849
291.4502,0.002632523
291.4502,0.002629408
291.4502,0.0003188006
291.4502,0.0003369984
291.4502,0.0003186229
291.4502,0.0003368473
291.4502,0.0003219772
291.4502,0.0003170648
291.4502,0.0003169966
291.4502,0.0003024127
291.4502,0.0003219404
291.4502,0.0003024007
291.45,0.002605031
291.45,0.002617259
291.45,0.0003370204
291.45,0.0003365748
291.45,0.000337098
291.45,0.0003366529
291.45,0.002607816
291.45,0.002616885
291.4501,0.002639157
291.4501,0.002719275
291.4502,0.0003372234
291.4502,0.0003373319
291.4502,0.0003369581
291.4502,0.0003370777
291.4502,0.0003332363
291.4502,0.0003331192
291.4502,0.0003383192
291.4502,0.0003382887
291.45,0.00259043
291.45,0.002614436
291.45,0.0003356742
291.45,0.0003353561
291.45,0.000335834
291.45,0.0003355082
291.45,0.002616706
291.45,0.0003325793
291.45,0.0003327604
291.45,0.002631716
291.45,0.00265084
291.45,0.002539146
291.4501,0.0003378634
291.4501,0.0003199157
291.4501,0.0003373652
291.4501,0.0003193808
291.4502,0.0003335755
291.4501,0.0003335948
291.4502,0.000333325
291.4501,0.0003333466
291.4501,0.0003181247
291.4501,0.0003180379
291.4501,0.002567354
291.45,0.002610581
291.45,0.0003342119
291.45,0.0003338105
291.45,0.0003345708
291.45,0.0003341441
291.45,0.002630366
291.45,0.0003317801
291.45,0.0003314898
291.45,0.002650291
291.45,0.0003180019
291.45,0.002667741
291.45,0.002677385
291.45,0.002766233
291.4501,0.0003346339
291.4501,0.0003186313
291.4501,0.000333929
291.4501,0.0003179919
291.4501,0.0003187088
291.4501,0.00031871
291.4501,0.000318298
291.4501,0.0003183003
291.51,0.002624153
291.4519,0.002619605
291.4499,0.0003323835
291.4488,0.0003315326
291.4501,0.002646444
291.45,0.002664686
291.45,0.002683397
291.45,0.002573923
291.45,0.002681993
291.4501,0.0003052066
291.4501,0.0003250628
291.4501,0.000303859
291.4501,0.0003234424
291.4501,0.000321072
291.4501,0.0003415461
291.4501,0.0003195532
291.4501,0.0003399788
292.6052,0.00253695
291.5268,0.002643592
291.455,0.002659406
291.4504,0.002670544
291.4501,0.002684956
291.4501,0.002833211
291.4501,0.002842493
291.4501,0.0003299752
291.4501,0.0003299753
291.4501,0.0003270576
291.4501,0.0003270581
291.4504,0.002628484
291.4505,0.002799983
291.4505,0.00221564
291.4503,0.003175564
291.4503,0.003207735
291.4504,0.002656795
291.4502,0.002681795
291.4502,0.003051632
291.4503,0.002876535
291.4502,0.0001864284
291.4502,0.003063374
291.4502,0.0001864571
291.4502,0.000285562
291.4502,0.0002855701
291.4502,0.003139771
296.2585,0.002486699
296.1652,0.00270039
294.8693,0.002539928
296.2321,0.0002610718
296.2316,0.0003406789
296.2712,0.0002924103
296.2648,0.0004081665
292.7466,0.002632387
291.2192,0.0003058965
296.5373,0.0003091549
291.2414,0.0002933585
296.3004,0.0003098342
291.9454,0.002537617
291.4498,0.0003125424
291.4481,0.000325811
291.4866,0.002541416
291.4367,0.0003308505
291.4159,0.0003084473
291.4354,0.0003293391
291.5545,0.0003101408
291.45,0.000315707
291.45,0.0003291617
291.4516,0.002544634
291.45,0.0003148315
291.4499,0.0003281731
291.45,0.000316789
291.45,0.000330832
291.4504,0.002549664
291.45,0.0003165947
291.45,0.0003304822
291.45,0.0003173875
291.4504,0.002447235
291.45,0.0003171934
291.4503,0.002727471
291.4503,0.0002915662
291.4503,0.000291577
291.4501,0.0003335362
291.4502,0.0003187264
291.45,0.0003190167
291.45,0.0003204748
291.45,0.0003336474
291.45,0.0003215084
291.45,0.0003347248
291.45,0.0003208245
291.45,0.0003353422
291.4502,0.0003431214
291.45,0.0003352853
291.4501,0.0003205915
291.4501,0.002699694
291.4501,0.0003206092
291.4501,0.000317285
291.4501,0.0003173484
291.4502,0.0003569382
291.4502,0.0003569361
291.4502,0.00034313
291.45,0.000335317
291.45,0.0003373157
291.45,0.0003373743
291.45,0.0003208394
291.45,0.000335378
291.45,0.0003379303
291.45,0.0003379779
291.45,0.0003215295
291.45,0.0003347742
291.45,0.0003205121
291.45,0.0003337347
291.45,0.0003190977
291.4501,0.002355262
291.4502,0.00263659
291.4503,0.000344047
291.4502,0.0003045622
291.4503,0.0002493315
291.4502,0.0002757177
291.4503,0.0003923636
291.4503,0.0003516163
291.4503,0.0003913368
291.4502,0.0003491169
291.45,0.0003387208
293.9613,0.0003472015
296.7868,0.003099977
299.4955,0.002793676
301.2715,0.002659642
294.8221,0.0003334378
293.7669,0.0003524617
294.326,0.0003360276
301.3385,0.002709734
300.535,0.002927429
299.8363,0.00289303
298.566,0.002841588
295.5617,0.002837393
293.3902,0.002849624
296.0405,0.002275808
300.7212,0.0003232312
300.3797,0.002761101
300.5144,0.002538845
299.8509,0.003055064
300.7724,0.0003225131
300.7112,0.0003225066
300.5002,0.0003479818
300.4204,0.0003479658
300.6142,0.002924482
299.7484,0.003058949
300.2967,0.0003550544
300.2059,0.0003549181
299.7952,0.0003624165
299.6496,0.0003622389
300.8378,0.0003226438
300.827,0.000322648
300.5431,0.0003413466
300.4984,0.0003412749
300.8526,0.002738267
299.3332,0.003004278
299.1709,0.0003695079
299.0624,0.0003691092
298.4484,0.000370006
298.2716,0.0003696726
299.9209,0.0003470457
299.9728,0.0003465899
299.3878,0.0003528618
299.3332,0.0003521264
300.8003,0.0003224508
300.3947,0.0003394172
301.033,0.002684247
299.1255,0.003032624
298.6946,0.0003710613
298.2714,0.0003712836
298.0617,0.0003676238
297.5603,0.0003676656
298.9278,0.0003592802
298.2824,0.0003620231
301.1715,0.002657785
298.0965,0.0003626284
297.0902,0.0003579271
297.8567,0.0003662789
296.8122,0.0003421862
297.2771,0.0003448784
297.4334,0.0003591447
301.3434,0.002906554
300.7846,0.002964996
300.264,0.002832865
299.0746,0.000337899
297.7733,0.0003529532
296.388,0.0003685139
294.7026,0.0003453939
295.8128,0.0003512226
294.2128,0.000346484
295.258,0.0003728253
299.2217,0.002770252
297.1984,0.0003619076
295.2685,0.0003454022
296.3078,0.0003534783
298.3572,0.0003557236
297.0174,0.0003603496
297.5631,0.0003601545
299.641,0.0003430021
298.3608,0.0003429549
298.9455,0.0003480245
300.0336,0.0003345683
297.0289,0.002760899
293.5473,0.0003673599
292.9606,0.0003821768
295.2611,0.0003270045
294.2495,0.0003370366
296.63,0.0003174024
295.8539,0.0003206499
299.9927,0.000276824
297.9684,0.0003118642
296.5756,0.002594978
296.9748,0.002361342
301.2658,0.002518927
300.5669,0.002677687
300.1053,0.002608605
298.934,0.002579322
296.2951,0.00255115
295.4013,0.002511256
294.7358,0.002098751
291.4552,0.00291689
291.4643,0.000315941
291.4519,0.002547717
291.4599,0.0003145746
291.4603,0.0003196998
291.4568,0.0003208742
291.4581,0.0003204719
291.4571,0.0003143516
291.4646,0.0003017885
291.4605,0.0002965091
291.5042,0.000339939
291.506,0.0003355771
291.4586,0.00285882
291.4509,0.002684618
291.4866,0.0003396035
291.4871,0.0003353705
291.482,0.000320445
291.4711,0.0003204369
291.5993,0.0003214801
291.5617,0.0003378211
291.4785,0.0003207158
291.4544,0.002583674
291.4714,0.0003205316
291.4679,0.0003233866
291.4635,0.0003229467
291.4506,0.00270953
291.5618,0.0003213365
291.5381,0.0003376534
291.5101,0.0003587916
291.4946,0.0003586377
291.7272,0.0003230408
291.5773,0.0003420998
291.4839,0.000340147
291.4591,0.002803788
291.4522,0.002757502
291.4783,0.0003398491
291.4716,0.0003454379
291.4682,0.0003450082
291.4504,0.002762946
291.6945,0.0003230222
291.5577,0.0003419861
291.5113,0.000340828
291.5023,0.0003406263
291.8658,0.0003270715
291.6413,0.0003512779
291.5352,0.000342584
291.5218,0.002755293
291.4583,0.002800234
291.451,0.002826069
291.5041,0.0003420991
291.5226,0.0003474018
291.498,0.0003468202
291.4501,0.002817722
291.7882,0.0003271412
291.5672,0.0003511212
291.5673,0.00034412
291.5225,0.0003437579
292.0837,0.0003673067
292.4065,0.0003375987
292.0059,0.0003445247
292.6312,0.002891318
291.6301,0.002832514
291.8617,0.0003507537
291.7135,0.0003501764
291.465,0.002862468
291.4512,0.002875732
291.7888,0.0003437459
291.4501,0.00277992
291.9551,0.0003671096
292.0054,0.0003367506
292.1111,0.0003424333
291.8452,0.000341525
296.6105,0.002735886
293.6086,0.002854858
293.2843,0.0003521801
293.6653,0.0003361464
291.9109,0.002884915
291.5207,0.00288923
291.4578,0.002873812
293.3529,0.0003466501
291.4536,0.002527331
293.932,0.0003431547
293.5253,0.0003453454
299.3341,0.002830245
297.8084,0.002857487
295.6134,0.0028782
292.9408,0.002901798
291.8588,0.002880023
291.5212,0.003213454
301.3024,0.002648308
300.0273,0.002856977
299.1484,0.002885088
297.9663,0.002887926
295.2496,0.002879169
293.3928,0.002822456
296.1959,0.002279394
291.4505,0.003254039
291.4517,0.002741767
291.4525,0.0002866397
291.4528,0.0001141811
291.4537,0.0002869707
291.4541,0.0001144247
291.4511,0.002685731
291.4502,0.002677705
291.45,0.002696903
291.45,0.002751819
291.4501,0.002866686
291.4501,0.002666182
291.4502,0.002345883
291.4502,0.002727424
291.4502,0.002849126
291.4504,0.002718962
291.4502,0.002669705
291.45,0.0003175674
291.45,0.002658284
291.45,0.002662288
291.45,0.002658012
291.4501,0.002717257
291.4501,0.002698267
291.4501,0.002714079
291.4501,0.002669614
291.45,0.002644849
291.45,0.002639546
291.45,0.002624065
291.4501,0.002514997
291.4501,0.0002932124
291.4501,0.0003100814
291.4501,0.000233717
291.4501,0.0002929004
291.4501,0.002580942
291.4501,0.002642492
291.4501,0.002646589
291.45,0.002636389
291.45,0.002635416
291.4501,0.002634401
291.4501,0.002605198
291.4501,0.0003203069
291.4501,0.0003209528
291.4501,0.0003188237
291.4501,0.0003202576
291.4501,0.002463847
291.4501,0.002600297
291.4501,0.002617025
291.4501,0.002624379
291.4501,0.002633016
291.4501,0.002641091
291.4501,0.002604975
291.4501,0.0003021293
291.4501,0.000316619
291.4501,0.0003214948
291.4501,0.0003216596
291.45,0.002686305
291.4501,0.002597073
291.4501,0.002598393
291.4501,0.002613279
291.4501,0.002629646
291.4501,0.002569412
291.4501,0.002636571
291.4501,0.0003022859
291.4501,0.0003218945
291.4501,0.0003166839
291.4501,0.000321868
291.4501,0.000317727
291.4501,0.0003380785
291.4501,0.0003379792
291.4501,0.0003432177
291.45,0.002620931
291.45,0.00260842
291.4501,0.002594169
291.4502,0.002606809
291.4501,0.00262751
291.4501,0.002705923
291.4501,0.002746292
291.4502,0.0003218976
291.4502,0.0003219246
291.4502,0.0003218828
291.4502,0.0003219111
291.45,0.002618023
291.45,0.002617211
291.45,0.0003379761
291.45,0.0003380278
291.45,0.002598255
291.4501,0.002605483
291.4502,0.002628157
291.4502,0.002625245
291.4502,0.0003185869
291.4502,0.0003368046
291.4501,0.0003184764
291.4502,0.0003366977
291.4502,0.0003219441
291.4502,0.0003169464
291.4502,0.0003168997
291.4502,0.0003023925
291.4502,0.0003219226
291.4502,0.000302381
291.45,0.002609734
291.45,0.002618474
291.45,0.0003372315
291.45,0.0003367865
291.45,0.0003372798
291.45,0.0003368339
291.45,0.002604293
291.45,0.002609549
291.4501,0.002631743
291.4501,0.00271304
291.4502,0.0003369077
291.4502,0.0003370273
291.4502,0.0003367477
291.4502,0.0003368722
291.4502,0.0003330615
291.4502,0.0003329925
291.4502,0.0003382678
291.4502,0.0003382494
291.45,0.00259796
291.45,0.002615513
291.45,0.0003360713
291.45,0.0003357435
291.45,0.0003361476
291.45,0.0003358157
291.45,0.00260968
291.45,0.0003329163
291.45,0.000333001
291.45,0.002618098
291.45,0.002638939
291.45,0.002530427
291.4501,0.0003372471
291.4501,0.0003193011
291.4501,0.0003369758
291.4501,0.0003190056
291.4502,0.0003332137
291.4501,0.0003332365
291.4502,0.0003330954
291.4501,0.0003331207
291.4501,0.0003179952
291.4502,0.0003179646
291.45,0.002579031
291.45,0.002610768
291.45,0.0003349905
291.45,0.0003345592
291.45,0.0003351414
291.45,0.0003346942
291.45,0.002616312
291.45,0.0003321107
291.45,0.0003318178
291.45,0.0003322903
291.45,0.0003319924
291.45,0.002632289
291.45,0.000318125
291.45,0.000318204
291.45,0.002650714
291.45,0.002663059
291.45,0.002756999
291.4501,0.0003336025
291.4501,0.0003176371
291.4501,0.0003333447
291.4501,0.0003174076
291.4501,0.0003181221
291.4501,0.0003181256
291.4501,0.0003180346
291.4501,0.0003180381
291.5115,0.002636011
291.452,0.002606938
291.4499,0.0003331407
291.4487,0.0003322561
291.4499,0.0003334633
291.4487,0.0003325334
291.4501,0.002629401
291.45,0.0003312415
291.45,0.0003308847
291.45,0.002650371
291.45,0.0003175625
291.45,0.0003173692
291.45,0.002667739
291.45,0.002552541
291.45,0.002659444
291.4501,0.0003030371
291.4501,0.0003227258
291.45,0.0003026981
291.45,0.0003222521
291.4501,0.0003187166
291.4501,0.0003390629
291.4501,0.0003183042
291.4501,0.0003386517
292.6266,0.002459801
291.5193,0.002620082
291.4354,0.0003301399
291.5553,0.0003105527
291.4534,0.002646163
291.4503,0.00266462
291.45,0.002683539
291.45,0.002768184
291.45,0.002787727
291.45,0.0003250593
291.4501,0.0003250594
291.45,0.0003234074
291.45,0.000323411
295.5803,0.002647313
292.3774,0.00264909
291.5198,0.002660185
291.455,0.002670572
291.4506,0.002684827
291.4501,0.002784929
291.4501,0.0003048043
291.4501,0.0003276019
291.4501,0.0003257265
291.4501,0.0003439998
291.4501,0.0003299568
291.4501,0.0003028698
291.4501,0.0003231799
291.4501,0.0003243813
291.4501,0.0003270834
291.4501,0.0003073156
291.4504,0.002628408
291.4504,0.00279971
291.4505,0.002213364
291.4502,0.003176266
291.4503,0.003205348
291.4504,0.002646701
291.4502,0.002682162
291.4502,0.0030422
291.4503,0.002862665
291.4502,0.0001864642
291.4502,0.003069503
291.4502,0.0001865456
291.4502,0.0002855386
291.4501,0.0002855402
291.4502,0.003123246
296.2623,0.002817511
296.2817,0.002557481
296.3309,0.002653682
296.0306,0.002554696
296.1769,0.002696405
296.3167,0.0002905599
296.3144,0.0003940059
296.327,0.0002910986
296.3396,0.0003871145
293.0066,0.00254226
296.2329,0.0003143905
296.2561,0.0003124732
292.7746,0.002640703
291.4149,0.0003094559
291.2372,0.0002933091
296.0388,0.000309625
291.2378,0.0002932787
296.1822,0.0003092499
291.6333,0.002542294
291.4498,0.0003133028
291.4481,0.0003267195
291.461,0.00254473
291.4364,0.0003312809
291.45,0.0003161593
291.45,0.0003298901
291.4509,0.002549322
291.45,0.0003152436
291.4499,0.0003288733
291.45,0.0003170695
291.4506,0.002495689
291.45,0.0003168684
291.4504,0.002711013
291.4504,0.0002915856
291.4502,0.00032427
291.4504,0.0002915899
291.4502,0.0003283597
291.4502,0.0003135657
291.45,0.0003191555
291.45,0.0003205411
291.45,0.0003338154
291.45,0.0003215468
291.45,0.0003348205
291.45,0.0003208465
291.45,0.0003354098
291.4502,0.0003431302
291.45,0.0003353361
291.4501,0.0003206137
291.4501,0.002699321
291.4501,0.0003206245
291.4501,0.000317332
291.4501,0.0003174109
291.4502,0.0003569305
291.4501,0.0003569307
291.4502,0.0003431326
291.45,0.0003353669
291.45,0.0003374068
291.45,0.0003374806
291.45,0.0003208576
291.45,0.0003354433
291.45,0.0003380285
291.45,0.0003380902
291.45,0.0003215601
291.45,0.0003348563
291.45,0.0003205599
291.45,0.0003338609
291.45,0.0003191942
291.4501,0.002370227
291.4503,0.0003840598
291.4502,0.0003441123
291.4503,0.0003743567
291.4502,0.000314041
